training_id,employee_id,course_name,course_category,assigned_date,completion_date,completion_status,training_hours,training_score,ingestion_timestamp,source_file_name,source_system,pipeline_run_id
TRN000514,EMP0200,Presentation Skills,Soft Skills,2024-03-16,2024-04-28,Completed,13.7,83.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000515,EMP0201,Budget Management,Finance,2024-03-14,2024-03-27,Completed,12.8,83.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000516,EMP0202,Python for Data Analysis,Technical,2026-01-19,2026-02-07,Completed,12.6,67.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000517,EMP0202,Leading High Performing Teams,Leadership,2025-11-01,2025-12-03,Completed,12.9,87.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000518,EMP0203,Budget Management,Finance,2024-01-21,2024-01-25,Completed,4.5,94.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000519,EMP0203,Workplace Health and Safety,Compliance,2025-07-27,2025-08-02,Completed,1.0,79.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000520,EMP0204,Inclusive Hiring,HR,2026-01-26,2026-02-09,Completed,13.7,86.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000521,EMP0204,Cloud Data Fundamentals,Technical,2024-12-15,,In Progress,2.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000522,EMP0204,Financial Controls,Finance,2025-10-21,2025-11-14,Completed,11.8,76.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000523,EMP0204,Power BI Fundamentals,Technical,2024-05-12,2024-05-31,Completed,10.9,70.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000524,EMP0204,Stakeholder Management,Soft Skills,2025-06-03,2025-06-24,Completed,8.0,94.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000525,EMP0205,Leading High Performing Teams,Leadership,2026-06-19,2026-06-30,Completed,5.3,82.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000526,EMP0205,Financial Controls,Finance,2026-06-15,2026-06-19,Completed,10.5,96.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000527,EMP0206,Information Security Awareness,Compliance,2026-03-01,2026-04-10,Completed,5.0,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000528,EMP0206,Data Protection Training,Compliance,2025-04-04,2025-04-06,Completed,2.9,77.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000529,EMP0207,Cloud Data Fundamentals,Technical,2024-11-07,2024-11-15,Completed,12.9,92.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000530,EMP0207,SQL for Analysts,Technical,2025-12-13,2025-12-16,Completed,5.8,71.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000531,EMP0208,Financial Controls,Finance,2024-02-26,2024-03-24,Completed,3.2,77.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000532,EMP0208,Budget Management,Finance,2025-02-12,,Not Started,7.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000533,EMP0209,Data Protection Training,Compliance,2026-03-21,2026-05-03,Completed,10.9,87.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000534,EMP0210,Information Security Awareness,Compliance,2026-04-28,,In Progress,11.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000535,EMP0210,Workplace Health and Safety,Compliance,2025-07-08,2025-08-10,Completed,8.3,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000536,EMP0210,Employee Relations Essentials,HR,2026-04-27,,Not Started,8.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000537,EMP0211,Financial Controls,Finance,2026-05-01,,Not Started,9.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000538,EMP0211,Budget Management,Finance,2024-03-13,2024-03-27,Completed,10.5,70.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000539,EMP0211,Stakeholder Management,Soft Skills,2024-01-25,2024-02-03,Completed,12.4,86.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000540,EMP0211,Budget Management,Finance,2024-01-17,2024-02-16,Completed,14.2,79.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000541,EMP0212,Power BI Fundamentals,Technical,2026-02-17,,Not Started,1.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000542,EMP0212,Financial Controls,Finance,2026-01-10,2026-01-13,Completed,5.1,78.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000543,EMP0212,Cloud Data Fundamentals,Technical,2025-07-21,2025-07-31,Completed,5.0,54.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000544,EMP0212,First Line Manager Training,Leadership,2026-02-10,2026-02-27,Completed,5.9,90.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000545,EMP0213,Communication Skills,Soft Skills,2026-02-12,2026-03-22,Completed,8.1,68.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000546,EMP0213,First Line Manager Training,Leadership,2024-07-01,2024-07-08,Completed,12.5,87.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000547,EMP0213,Communication Skills,Soft Skills,2024-11-25,2024-12-15,Completed,15.4,88.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000548,EMP0214,Budget Management,Finance,2024-02-16,,In Progress,7.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000549,EMP0214,Financial Controls,Finance,2026-01-22,,In Progress,4.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000550,EMP0215,Budget Management,Finance,2025-09-16,,Overdue,7.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000551,EMP0216,Financial Controls,Finance,2025-05-26,2025-06-16,Completed,12.8,92.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000552,EMP0217,Python for Data Analysis,Technical,2025-04-09,2025-05-07,Completed,6.0,75.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000553,EMP0217,Power BI Fundamentals,Technical,2026-02-28,2026-03-05,Completed,6.9,73.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000554,EMP0218,First Line Manager Training,Leadership,2025-10-06,2025-10-31,Completed,7.5,82.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000555,EMP0218,Employee Relations Essentials,HR,2024-12-28,2025-01-23,Completed,15.7,73.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000556,EMP0219,Inclusive Hiring,HR,2025-11-22,2025-12-06,Completed,10.7,78.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000557,EMP0219,Information Security Awareness,Compliance,2024-11-16,2024-12-02,Completed,8.0,78.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000558,EMP0219,Employee Relations Essentials,HR,2024-10-17,2024-11-26,Completed,4.7,77.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000559,EMP0219,Cloud Data Fundamentals,Technical,2025-01-30,2025-02-04,Completed,3.8,87.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000560,EMP0220,Python for Data Analysis,Technical,2024-11-11,2024-11-16,Completed,14.5,83.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000561,EMP0220,Financial Controls,Finance,2026-02-25,2026-03-08,Completed,14.7,68.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000562,EMP0221,Presentation Skills,Soft Skills,2024-12-31,,Not Started,13.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000563,EMP0221,Information Security Awareness,Compliance,2025-07-26,,In Progress,13.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000564,EMP0222,Data Protection Training,Compliance,2026-04-30,,Not Started,6.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000565,EMP0223,Budget Management,Finance,2026-02-10,2026-02-26,Completed,13.9,76.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000566,EMP0223,Financial Controls,Finance,2025-02-15,,Overdue,15.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000567,EMP0223,Stakeholder Management,Soft Skills,2025-02-18,2025-03-29,Completed,3.7,63.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000568,EMP0223,Presentation Skills,Soft Skills,2025-04-18,2025-04-20,Completed,7.4,70.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000569,EMP0224,Coaching Skills,Leadership,2024-04-06,,Not Started,2.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000570,EMP0224,Financial Controls,Finance,2025-11-17,,Not Started,4.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000571,EMP0225,First Line Manager Training,Leadership,2024-11-18,2024-12-17,Completed,4.9,99.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000572,EMP0225,Presentation Skills,Soft Skills,2025-01-24,,Not Started,3.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000573,EMP0226,SQL for Analysts,Technical,2025-12-16,2025-12-25,Completed,10.5,85.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000574,EMP0226,Communication Skills,Soft Skills,2025-07-31,,Overdue,12.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000575,EMP0226,Budget Management,Finance,2025-02-05,,Overdue,14.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000576,EMP0227,Information Security Awareness,Compliance,2024-01-17,2024-01-26,Completed,1.1,85.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000577,EMP0227,Presentation Skills,Soft Skills,2024-01-05,2024-02-09,Completed,8.9,83.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000578,EMP0227,Python for Data Analysis,Technical,2024-03-28,2024-03-30,Completed,7.5,71.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000579,EMP0228,Financial Controls,Finance,2024-07-31,,Not Started,14.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000580,EMP0228,First Line Manager Training,Leadership,2025-07-16,2025-08-08,Completed,14.8,78.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000581,EMP0229,Financial Controls,Finance,2025-09-14,,In Progress,3.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000582,EMP0229,Financial Controls,Finance,2024-08-27,,Not Started,6.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000583,EMP0230,Employee Relations Essentials,HR,2024-05-30,2024-06-28,Completed,9.8,81.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000584,EMP0231,Workplace Health and Safety,Compliance,2024-05-31,,In Progress,8.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000585,EMP0231,Employee Relations Essentials,HR,2024-12-21,,Overdue,8.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000586,EMP0231,Coaching Skills,Leadership,2026-03-18,2026-04-20,Completed,1.7,69.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000587,EMP0232,Financial Controls,Finance,2025-04-20,2025-05-13,Completed,7.1,67.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000588,EMP0232,Cloud Data Fundamentals,Technical,2024-09-14,2024-09-28,Completed,8.9,69.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000589,EMP0233,First Line Manager Training,Leadership,2025-05-15,2025-05-17,Completed,12.8,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000590,EMP0233,Employee Relations Essentials,HR,2026-04-06,,In Progress,7.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000591,EMP0234,Coaching Skills,Leadership,2025-04-22,2025-05-27,Completed,13.9,86.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000592,EMP0234,Stakeholder Management,Soft Skills,2024-12-28,2024-12-31,Completed,11.3,92.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000593,EMP0234,SQL for Analysts,Technical,2026-02-28,2026-03-17,Completed,9.1,80.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000594,EMP0235,SQL for Analysts,Technical,2025-11-26,2025-12-28,Completed,12.4,56.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000595,EMP0235,Stakeholder Management,Soft Skills,2024-05-03,2024-06-15,Completed,10.9,91.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000596,EMP0235,Data Protection Training,Compliance,2024-04-03,2024-04-23,Completed,4.4,87.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000597,EMP0235,Leading High Performing Teams,Leadership,2026-05-19,2026-06-01,Completed,9.8,80.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000598,EMP0236,Communication Skills,Soft Skills,2025-11-22,2025-12-19,Completed,15.6,85.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000599,EMP0236,Employee Relations Essentials,HR,2025-02-08,2025-02-24,Completed,13.9,80.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000600,EMP0237,Employee Relations Essentials,HR,2025-11-26,2025-12-01,Completed,8.4,77.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000601,EMP0238,Financial Controls,Finance,2025-04-29,2025-05-06,Completed,1.5,91.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000602,EMP0238,Workplace Health and Safety,Compliance,2025-03-02,,In Progress,3.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000603,EMP0239,Presentation Skills,Soft Skills,2026-05-27,,Not Started,1.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000604,EMP0239,Financial Controls,Finance,2024-02-17,2024-03-31,Completed,15.2,74.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000605,EMP0239,SQL for Analysts,Technical,2024-08-04,,Overdue,2.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000606,EMP0240,Communication Skills,Soft Skills,2024-04-06,2024-05-20,Completed,1.2,88.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000607,EMP0240,SQL for Analysts,Technical,2025-09-04,2025-09-28,Completed,7.4,87.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000608,EMP0240,Presentation Skills,Soft Skills,2025-10-10,2025-10-16,Completed,14.7,58.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000609,EMP0241,Information Security Awareness,Compliance,2025-08-29,2025-10-12,Completed,14.8,93.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000610,EMP0241,Presentation Skills,Soft Skills,2024-08-18,2024-08-20,Completed,4.2,58.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000611,EMP0242,Budget Management,Finance,2024-09-28,2024-10-22,Completed,14.8,68.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000612,EMP0242,Inclusive Hiring,HR,2025-08-12,2025-08-28,Completed,11.4,74.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000613,EMP0243,Workplace Health and Safety,Compliance,2024-09-19,,Overdue,10.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000614,EMP0243,Inclusive Hiring,HR,2025-07-23,,Not Started,12.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000615,EMP0243,Python for Data Analysis,Technical,2025-11-25,,Not Started,2.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000616,EMP0244,Leading High Performing Teams,Leadership,2025-12-25,2026-01-15,Completed,7.3,78.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000617,EMP0244,Presentation Skills,Soft Skills,2026-06-24,,In Progress,5.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000618,EMP0244,Workplace Health and Safety,Compliance,2024-11-06,,Overdue,3.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000619,EMP0245,Cloud Data Fundamentals,Technical,2025-07-15,2025-08-14,Completed,11.7,63.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000620,EMP0245,Presentation Skills,Soft Skills,2025-04-08,2025-05-15,Completed,9.3,76.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000621,EMP0245,Employee Relations Essentials,HR,2025-06-01,2025-06-12,Completed,4.6,58.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000622,EMP0245,Budget Management,Finance,2024-09-13,2024-10-23,Completed,8.9,91.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000623,EMP0245,Communication Skills,Soft Skills,2024-02-24,2024-03-16,Completed,5.6,76.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000624,EMP0246,Budget Management,Finance,2024-03-30,,Not Started,3.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000625,EMP0246,Information Security Awareness,Compliance,2024-02-03,,In Progress,8.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000626,EMP0247,Budget Management,Finance,2024-05-05,,Overdue,9.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000627,EMP0247,Stakeholder Management,Soft Skills,2024-08-30,2024-10-09,Completed,13.2,65.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000628,EMP0248,Information Security Awareness,Compliance,2024-08-09,2024-08-25,Completed,10.0,84.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000629,EMP0248,Presentation Skills,Soft Skills,2025-08-15,2025-08-29,Completed,11.9,95.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000630,EMP0248,Financial Controls,Finance,2024-10-21,,Overdue,8.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000631,EMP0248,Power BI Fundamentals,Technical,2024-10-14,,In Progress,9.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000632,EMP0249,First Line Manager Training,Leadership,2025-11-22,,Not Started,4.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
