payroll_id,employee_id,pay_period,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,currency
PAY004094,EMP0167,2024-01-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004095,EMP0167,2024-02-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004096,EMP0167,2024-03-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004097,EMP0167,2024-04-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004098,EMP0167,2024-05-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004099,EMP0167,2024-06-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004100,EMP0167,2024-07-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004101,EMP0167,2024-08-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004102,EMP0167,2024-09-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004103,EMP0167,2024-10-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004104,EMP0167,2024-11-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004105,EMP0167,2024-12-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004106,EMP0167,2025-01-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004107,EMP0167,2025-02-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004108,EMP0167,2025-03-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004109,EMP0167,2025-04-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004110,EMP0167,2025-05-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004111,EMP0167,2025-06-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004112,EMP0167,2025-07-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004113,EMP0167,2025-08-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004114,EMP0167,2025-09-01,33500,2791.67,1998.18,G3,30K-40K,GBP
PAY004115,EMP0167,2025-10-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004116,EMP0167,2025-11-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004117,EMP0167,2025-12-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004118,EMP0167,2026-01-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004119,EMP0167,2026-02-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004120,EMP0167,2026-03-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004121,EMP0167,2026-04-01,33500,2791.67,2684.02,G3,30K-40K,GBP
PAY004122,EMP0167,2026-05-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004123,EMP0167,2026-06-01,33500,2791.67,0.0,G3,30K-40K,GBP
PAY004124,EMP0168,2024-02-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004125,EMP0168,2024-03-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004126,EMP0168,2024-04-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004127,EMP0168,2024-05-01,35500,2958.33,2141.4,G3,30K-40K,GBP
PAY004128,EMP0168,2024-06-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004129,EMP0168,2024-07-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004130,EMP0168,2024-08-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004131,EMP0168,2024-09-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004132,EMP0168,2024-10-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004133,EMP0168,2024-11-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004134,EMP0168,2024-12-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004135,EMP0168,2025-01-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004136,EMP0168,2025-02-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004137,EMP0168,2025-03-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004138,EMP0168,2025-04-01,35500,2958.33,3323.49,G3,30K-40K,GBP
PAY004139,EMP0168,2025-05-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004140,EMP0168,2025-06-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004141,EMP0168,2025-07-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004142,EMP0168,2025-08-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004143,EMP0168,2025-09-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004144,EMP0168,2025-10-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004145,EMP0168,2025-11-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004146,EMP0168,2025-12-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004147,EMP0168,2026-01-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004148,EMP0168,2026-02-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004149,EMP0168,2026-03-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004150,EMP0168,2026-04-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004151,EMP0168,2026-05-01,35500,2958.33,0.0,G3,30K-40K,GBP
PAY004152,EMP0168,2026-06-01,35500,2958.33,786.07,G3,30K-40K,GBP
PAY004153,EMP0169,2024-01-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004154,EMP0169,2024-02-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004155,EMP0169,2024-03-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004156,EMP0169,2024-04-01,104500,8708.33,2737.75,G6,100K+,GBP
PAY004157,EMP0169,2024-05-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004158,EMP0169,2024-06-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004159,EMP0169,2024-07-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004160,EMP0169,2024-08-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004161,EMP0169,2024-09-01,104500,8708.33,398.16,G6,100K+,GBP
PAY004162,EMP0169,2024-10-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004163,EMP0169,2024-11-01,104500,8708.33,295.45,G6,100K+,GBP
PAY004164,EMP0169,2024-12-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004165,EMP0169,2025-01-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004166,EMP0169,2025-02-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004167,EMP0169,2025-03-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004168,EMP0169,2025-04-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004169,EMP0169,2025-05-01,104500,8708.33,2073.08,G6,100K+,GBP
PAY004170,EMP0169,2025-06-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004171,EMP0169,2025-07-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004172,EMP0169,2025-08-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004173,EMP0169,2025-09-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004174,EMP0169,2025-10-01,104500,8708.33,721.98,G6,100K+,GBP
PAY004175,EMP0169,2025-11-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004176,EMP0169,2025-12-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004177,EMP0169,2026-01-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004178,EMP0169,2026-02-01,104500,8708.33,379.54,G6,100K+,GBP
PAY004179,EMP0169,2026-03-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004180,EMP0169,2026-04-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004181,EMP0169,2026-05-01,104500,8708.33,3059.1,G6,100K+,GBP
PAY004182,EMP0169,2026-06-01,104500,8708.33,0.0,G6,100K+,GBP
PAY004183,EMP0170,2024-01-01,66000,5500.0,1907.57,G5,65K-80K,GBP
PAY004184,EMP0170,2024-02-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004185,EMP0170,2024-03-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004186,EMP0170,2024-04-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004187,EMP0170,2024-05-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004188,EMP0170,2024-06-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004189,EMP0170,2024-07-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004190,EMP0170,2024-08-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004191,EMP0170,2024-09-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004192,EMP0170,2024-10-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004193,EMP0170,2024-11-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004194,EMP0170,2024-12-01,66000,5500.0,2878.01,G5,65K-80K,GBP
PAY004195,EMP0170,2025-01-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004196,EMP0170,2025-02-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004197,EMP0170,2025-03-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004198,EMP0170,2025-04-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004199,EMP0170,2025-05-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004200,EMP0170,2025-06-01,66000,5500.0,802.15,G5,65K-80K,GBP
PAY004201,EMP0170,2025-07-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004202,EMP0170,2025-08-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004203,EMP0170,2025-09-01,66000,5500.0,1155.26,G5,65K-80K,GBP
PAY004204,EMP0170,2025-10-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004205,EMP0170,2025-11-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004206,EMP0170,2025-12-01,66000,5500.0,2818.89,G5,65K-80K,GBP
PAY004207,EMP0170,2026-01-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004208,EMP0170,2026-02-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004209,EMP0170,2026-03-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004210,EMP0170,2026-04-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004211,EMP0170,2026-05-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004212,EMP0170,2026-06-01,66000,5500.0,0.0,G5,65K-80K,GBP
PAY004213,EMP0171,2024-01-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004214,EMP0171,2024-02-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004215,EMP0171,2024-03-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004216,EMP0171,2024-04-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004217,EMP0171,2024-05-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004218,EMP0171,2024-06-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004219,EMP0171,2024-07-01,58500,4875.0,3239.48,G5,50K-65K,GBP
PAY004220,EMP0171,2024-08-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004221,EMP0171,2024-09-01,58500,4875.0,3074.21,G5,50K-65K,GBP
PAY004222,EMP0171,2024-10-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004223,EMP0171,2024-11-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004224,EMP0171,2024-12-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004225,EMP0171,2025-01-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004226,EMP0171,2025-02-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004227,EMP0171,2025-03-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004228,EMP0171,2025-04-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004229,EMP0171,2025-05-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004230,EMP0171,2025-06-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004231,EMP0171,2025-07-01,58500,4875.0,1886.77,G5,50K-65K,GBP
PAY004232,EMP0171,2025-08-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004233,EMP0171,2025-09-01,58500,4875.0,1671.01,G5,50K-65K,GBP
PAY004234,EMP0171,2025-10-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004235,EMP0171,2025-11-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004236,EMP0171,2025-12-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004237,EMP0171,2026-01-01,58500,4875.0,2802.6,G5,50K-65K,GBP
PAY004238,EMP0171,2026-02-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004239,EMP0171,2026-03-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004240,EMP0171,2026-04-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004241,EMP0171,2026-05-01,58500,4875.0,3382.72,G5,50K-65K,GBP
PAY004242,EMP0171,2026-06-01,58500,4875.0,0.0,G5,50K-65K,GBP
PAY004243,EMP0172,2024-01-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004244,EMP0172,2024-02-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004245,EMP0172,2024-03-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004246,EMP0172,2024-04-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004247,EMP0172,2024-05-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004248,EMP0172,2024-06-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004249,EMP0172,2024-07-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004250,EMP0172,2024-08-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004251,EMP0172,2024-09-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004252,EMP0172,2024-10-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004253,EMP0172,2024-11-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004254,EMP0172,2024-12-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004255,EMP0172,2025-01-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004256,EMP0172,2025-02-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004257,EMP0172,2025-03-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004258,EMP0172,2025-04-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004259,EMP0172,2025-05-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004260,EMP0172,2025-06-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004261,EMP0172,2025-07-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004262,EMP0172,2025-08-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004263,EMP0172,2025-09-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004264,EMP0172,2025-10-01,37500,3125.0,1971.78,G4,30K-40K,GBP
PAY004265,EMP0172,2025-11-01,37500,3125.0,2508.82,G4,30K-40K,GBP
PAY004266,EMP0172,2025-12-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004267,EMP0172,2026-01-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004268,EMP0172,2026-02-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004269,EMP0172,2026-03-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004270,EMP0172,2026-04-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004271,EMP0172,2026-05-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004272,EMP0172,2026-06-01,37500,3125.0,0.0,G4,30K-40K,GBP
PAY004273,EMP0173,2024-01-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004274,EMP0173,2024-02-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004275,EMP0173,2024-03-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004276,EMP0173,2024-04-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004277,EMP0173,2024-05-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004278,EMP0173,2024-06-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004279,EMP0173,2024-07-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004280,EMP0173,2024-08-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004281,EMP0173,2024-09-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004282,EMP0173,2024-10-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004283,EMP0173,2024-11-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004284,EMP0173,2024-12-01,41500,3458.33,2582.67,G4,40K-50K,GBP
PAY004285,EMP0173,2025-01-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004286,EMP0173,2025-02-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004287,EMP0173,2025-03-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004288,EMP0173,2025-04-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004289,EMP0173,2025-05-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004290,EMP0173,2025-06-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004291,EMP0173,2025-07-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004292,EMP0173,2025-08-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004293,EMP0173,2025-09-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004294,EMP0173,2025-10-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004295,EMP0173,2025-11-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004296,EMP0173,2025-12-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004297,EMP0173,2026-01-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004298,EMP0173,2026-02-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004299,EMP0173,2026-03-01,41500,3458.33,2611.29,G4,40K-50K,GBP
PAY004300,EMP0173,2026-04-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004301,EMP0173,2026-05-01,41500,3458.33,0.0,G4,40K-50K,GBP
PAY004302,EMP0173,2026-06-01,41500,3458.33,2041.32,G4,40K-50K,GBP
PAY004303,EMP0174,2024-01-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004304,EMP0174,2024-02-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004305,EMP0174,2024-03-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004306,EMP0174,2024-04-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004307,EMP0174,2024-05-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004308,EMP0174,2024-06-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004309,EMP0174,2024-07-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004310,EMP0174,2024-08-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004311,EMP0174,2024-09-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004312,EMP0174,2024-10-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004313,EMP0174,2024-11-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004314,EMP0174,2024-12-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004315,EMP0174,2025-01-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004316,EMP0174,2025-02-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004317,EMP0174,2025-03-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004318,EMP0174,2025-04-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004319,EMP0174,2025-05-01,27500,2291.67,2375.83,G3,Under 30K,GBP
PAY004320,EMP0174,2025-06-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004321,EMP0174,2025-07-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004322,EMP0174,2025-08-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004323,EMP0174,2025-09-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004324,EMP0174,2025-10-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004325,EMP0174,2025-11-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004326,EMP0174,2025-12-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004327,EMP0174,2026-01-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004328,EMP0174,2026-02-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004329,EMP0174,2026-03-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004330,EMP0174,2026-04-01,27500,2291.67,0.0,G3,Under 30K,GBP
PAY004331,EMP0175,2024-01-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004332,EMP0175,2024-02-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004333,EMP0175,2024-03-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004334,EMP0175,2024-04-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004335,EMP0175,2024-05-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004336,EMP0175,2024-06-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004337,EMP0175,2024-07-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004338,EMP0175,2024-08-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004339,EMP0175,2024-09-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004340,EMP0175,2024-10-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004341,EMP0175,2024-11-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004342,EMP0175,2024-12-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004343,EMP0175,2025-01-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004344,EMP0175,2025-02-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004345,EMP0175,2025-03-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004346,EMP0175,2025-04-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004347,EMP0175,2025-05-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004348,EMP0175,2025-06-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004349,EMP0175,2025-07-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004350,EMP0175,2025-08-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004351,EMP0175,2025-09-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004352,EMP0175,2025-10-01,32000,2666.67,2562.39,G3,30K-40K,GBP
PAY004353,EMP0175,2025-11-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004354,EMP0175,2025-12-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004355,EMP0175,2026-01-01,32000,2666.67,1000.91,G3,30K-40K,GBP
PAY004356,EMP0175,2026-02-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004357,EMP0175,2026-03-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004358,EMP0175,2026-04-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004359,EMP0175,2026-05-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004360,EMP0175,2026-06-01,32000,2666.67,0.0,G3,30K-40K,GBP
PAY004361,EMP0176,2024-01-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004362,EMP0176,2024-02-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004363,EMP0176,2024-03-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004364,EMP0176,2024-04-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004365,EMP0176,2024-05-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004366,EMP0176,2024-06-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004367,EMP0176,2024-07-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004368,EMP0176,2024-08-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004369,EMP0176,2024-09-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004370,EMP0176,2024-10-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004371,EMP0176,2024-11-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004372,EMP0176,2024-12-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004373,EMP0176,2025-01-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004374,EMP0176,2025-02-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004375,EMP0176,2025-03-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004376,EMP0176,2025-04-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004377,EMP0176,2025-05-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004378,EMP0176,2025-06-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004379,EMP0176,2025-07-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004380,EMP0176,2025-08-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004381,EMP0176,2025-09-01,28500,2375.0,1167.53,G3,Under 30K,GBP
PAY004382,EMP0176,2025-10-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004383,EMP0176,2025-11-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004384,EMP0176,2025-12-01,28500,2375.0,1778.46,G3,Under 30K,GBP
PAY004385,EMP0176,2026-01-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004386,EMP0176,2026-02-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004387,EMP0176,2026-03-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004388,EMP0176,2026-04-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004389,EMP0176,2026-05-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004390,EMP0176,2026-06-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY004391,EMP0177,2025-08-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004392,EMP0177,2025-09-01,24500,2041.67,436.53,G3,Under 30K,GBP
PAY004393,EMP0177,2025-10-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004394,EMP0177,2025-11-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004395,EMP0177,2025-12-01,24500,2041.67,3177.21,G3,Under 30K,GBP
PAY004396,EMP0177,2026-01-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004397,EMP0177,2026-02-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004398,EMP0177,2026-03-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004399,EMP0177,2026-04-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004400,EMP0177,2026-05-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004401,EMP0177,2026-06-01,24500,2041.67,0.0,G3,Under 30K,GBP
PAY004402,EMP0178,2024-01-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY004403,EMP0178,2024-02-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY004404,EMP0178,2024-03-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY004405,EMP0178,2024-04-01,28000,2333.33,3318.92,G3,Under 30K,GBP
PAY004406,EMP0178,2024-05-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY004407,EMP0178,2024-06-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY004408,EMP0178,2024-07-01,28000,2333.33,0.0,G3,Under 30K,GBP
PAY004409,EMP0178,2024-08-01,28000,2333.33,1109.85,G3,Under 30K,GBP
PAY004410,EMP0178,2024-09-01,28000,2333.33,0.0,G3,Under 30K,GBP
