payroll_key,payroll_id,employee_key,pay_period_key,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,salary_band_sort_order,currency
2227,PAY002227,92,20251101,45000,3750.0,0.0,G4,40K-50K,3,GBP
2228,PAY002228,92,20251201,45000,3750.0,0.0,G4,40K-50K,3,GBP
2229,PAY002229,92,20260101,45000,3750.0,0.0,G4,40K-50K,3,GBP
2230,PAY002230,92,20260201,45000,3750.0,0.0,G4,40K-50K,3,GBP
2231,PAY002231,92,20260301,45000,3750.0,0.0,G4,40K-50K,3,GBP
2232,PAY002232,92,20260401,45000,3750.0,0.0,G4,40K-50K,3,GBP
2233,PAY002233,92,20260501,45000,3750.0,0.0,G4,40K-50K,3,GBP
2234,PAY002234,92,20260601,45000,3750.0,0.0,G4,40K-50K,3,GBP
2235,PAY002235,93,20250301,27500,2291.67,0.0,G3,Under 30K,1,GBP
2236,PAY002236,93,20250401,27500,2291.67,0.0,G3,Under 30K,1,GBP
2237,PAY002237,93,20250501,27500,2291.67,0.0,G3,Under 30K,1,GBP
2238,PAY002238,93,20250601,27500,2291.67,0.0,G3,Under 30K,1,GBP
2239,PAY002239,93,20250701,27500,2291.67,0.0,G3,Under 30K,1,GBP
2240,PAY002240,93,20250801,27500,2291.67,610.92,G3,Under 30K,1,GBP
2241,PAY002241,93,20250901,27500,2291.67,2206.54,G3,Under 30K,1,GBP
2242,PAY002242,93,20251001,27500,2291.67,0.0,G3,Under 30K,1,GBP
2243,PAY002243,93,20251101,27500,2291.67,0.0,G3,Under 30K,1,GBP
2244,PAY002244,93,20251201,27500,2291.67,0.0,G3,Under 30K,1,GBP
2245,PAY002245,93,20260101,27500,2291.67,0.0,G3,Under 30K,1,GBP
2246,PAY002246,93,20260201,27500,2291.67,0.0,G3,Under 30K,1,GBP
2247,PAY002247,93,20260301,27500,2291.67,0.0,G3,Under 30K,1,GBP
2248,PAY002248,93,20260401,27500,2291.67,0.0,G3,Under 30K,1,GBP
2249,PAY002249,93,20260501,27500,2291.67,0.0,G3,Under 30K,1,GBP
2250,PAY002250,93,20260601,27500,2291.67,0.0,G3,Under 30K,1,GBP
2251,PAY002251,94,20240101,63500,5291.67,0.0,G5,50K-65K,4,GBP
2252,PAY002252,94,20240201,63500,5291.67,0.0,G5,50K-65K,4,GBP
2253,PAY002253,94,20240301,63500,5291.67,0.0,G5,50K-65K,4,GBP
2254,PAY002254,94,20240401,63500,5291.67,0.0,G5,50K-65K,4,GBP
2255,PAY002255,94,20240501,63500,5291.67,0.0,G5,50K-65K,4,GBP
2256,PAY002256,94,20240601,63500,5291.67,973.5,G5,50K-65K,4,GBP
2257,PAY002257,94,20240701,63500,5291.67,0.0,G5,50K-65K,4,GBP
2258,PAY002258,94,20240801,63500,5291.67,0.0,G5,50K-65K,4,GBP
2259,PAY002259,94,20240901,63500,5291.67,0.0,G5,50K-65K,4,GBP
2260,PAY002260,94,20241001,63500,5291.67,0.0,G5,50K-65K,4,GBP
2261,PAY002261,94,20241101,63500,5291.67,0.0,G5,50K-65K,4,GBP
2262,PAY002262,94,20241201,63500,5291.67,0.0,G5,50K-65K,4,GBP
2263,PAY002263,94,20250101,63500,5291.67,0.0,G5,50K-65K,4,GBP
2264,PAY002264,94,20250201,63500,5291.67,0.0,G5,50K-65K,4,GBP
2265,PAY002265,94,20250301,63500,5291.67,2433.71,G5,50K-65K,4,GBP
2266,PAY002266,94,20250401,63500,5291.67,0.0,G5,50K-65K,4,GBP
2267,PAY002267,94,20250501,63500,5291.67,0.0,G5,50K-65K,4,GBP
2268,PAY002268,94,20250601,63500,5291.67,0.0,G5,50K-65K,4,GBP
2269,PAY002269,94,20250701,63500,5291.67,0.0,G5,50K-65K,4,GBP
2270,PAY002270,94,20250801,63500,5291.67,0.0,G5,50K-65K,4,GBP
2271,PAY002271,94,20250901,63500,5291.67,0.0,G5,50K-65K,4,GBP
2272,PAY002272,94,20251001,63500,5291.67,0.0,G5,50K-65K,4,GBP
2273,PAY002273,94,20251101,63500,5291.67,3181.92,G5,50K-65K,4,GBP
2274,PAY002274,94,20251201,63500,5291.67,1947.32,G5,50K-65K,4,GBP
2275,PAY002275,94,20260101,63500,5291.67,2783.72,G5,50K-65K,4,GBP
2276,PAY002276,94,20260201,63500,5291.67,0.0,G5,50K-65K,4,GBP
2277,PAY002277,94,20260301,63500,5291.67,0.0,G5,50K-65K,4,GBP
2278,PAY002278,94,20260401,63500,5291.67,0.0,G5,50K-65K,4,GBP
2279,PAY002279,94,20260501,63500,5291.67,0.0,G5,50K-65K,4,GBP
2280,PAY002280,94,20260601,63500,5291.67,0.0,G5,50K-65K,4,GBP
2281,PAY002281,95,20240101,30000,2500.0,0.0,G3,30K-40K,2,GBP
2282,PAY002282,95,20240201,30000,2500.0,0.0,G3,30K-40K,2,GBP
2283,PAY002283,95,20240301,30000,2500.0,1831.99,G3,30K-40K,2,GBP
2284,PAY002284,95,20240401,30000,2500.0,0.0,G3,30K-40K,2,GBP
2285,PAY002285,95,20240501,30000,2500.0,0.0,G3,30K-40K,2,GBP
2286,PAY002286,95,20240601,30000,2500.0,0.0,G3,30K-40K,2,GBP
2287,PAY002287,95,20240701,30000,2500.0,0.0,G3,30K-40K,2,GBP
2288,PAY002288,95,20240801,30000,2500.0,0.0,G3,30K-40K,2,GBP
2289,PAY002289,95,20240901,30000,2500.0,0.0,G3,30K-40K,2,GBP
2290,PAY002290,95,20241001,30000,2500.0,0.0,G3,30K-40K,2,GBP
2291,PAY002291,95,20241101,30000,2500.0,0.0,G3,30K-40K,2,GBP
2292,PAY002292,95,20241201,30000,2500.0,0.0,G3,30K-40K,2,GBP
2293,PAY002293,95,20250101,30000,2500.0,0.0,G3,30K-40K,2,GBP
2294,PAY002294,95,20250201,30000,2500.0,0.0,G3,30K-40K,2,GBP
2295,PAY002295,95,20250301,30000,2500.0,0.0,G3,30K-40K,2,GBP
2296,PAY002296,95,20250401,30000,2500.0,0.0,G3,30K-40K,2,GBP
2297,PAY002297,95,20250501,30000,2500.0,0.0,G3,30K-40K,2,GBP
2298,PAY002298,95,20250601,30000,2500.0,3424.25,G3,30K-40K,2,GBP
2299,PAY002299,95,20250701,30000,2500.0,0.0,G3,30K-40K,2,GBP
2300,PAY002300,95,20250801,30000,2500.0,0.0,G3,30K-40K,2,GBP
2301,PAY002301,95,20250901,30000,2500.0,0.0,G3,30K-40K,2,GBP
2302,PAY002302,95,20251001,30000,2500.0,0.0,G3,30K-40K,2,GBP
2303,PAY002303,95,20251101,30000,2500.0,0.0,G3,30K-40K,2,GBP
2304,PAY002304,95,20251201,30000,2500.0,0.0,G3,30K-40K,2,GBP
2305,PAY002305,95,20260101,30000,2500.0,0.0,G3,30K-40K,2,GBP
2306,PAY002306,95,20260201,30000,2500.0,0.0,G3,30K-40K,2,GBP
2307,PAY002307,95,20260301,30000,2500.0,0.0,G3,30K-40K,2,GBP
2308,PAY002308,95,20260401,30000,2500.0,0.0,G3,30K-40K,2,GBP
2309,PAY002309,95,20260501,30000,2500.0,0.0,G3,30K-40K,2,GBP
2310,PAY002310,95,20260601,30000,2500.0,0.0,G3,30K-40K,2,GBP
2311,PAY002311,96,20240101,39000,3250.0,0.0,G4,30K-40K,2,GBP
2312,PAY002312,96,20240201,39000,3250.0,0.0,G4,30K-40K,2,GBP
2313,PAY002313,96,20240301,39000,3250.0,0.0,G4,30K-40K,2,GBP
2314,PAY002314,96,20240401,39000,3250.0,0.0,G4,30K-40K,2,GBP
2315,PAY002315,96,20240501,39000,3250.0,2598.47,G4,30K-40K,2,GBP
2316,PAY002316,96,20240601,39000,3250.0,0.0,G4,30K-40K,2,GBP
2317,PAY002317,96,20240701,39000,3250.0,0.0,G4,30K-40K,2,GBP
2318,PAY002318,96,20240801,39000,3250.0,0.0,G4,30K-40K,2,GBP
2319,PAY002319,96,20240901,39000,3250.0,0.0,G4,30K-40K,2,GBP
2320,PAY002320,96,20241001,39000,3250.0,0.0,G4,30K-40K,2,GBP
2321,PAY002321,96,20241101,39000,3250.0,0.0,G4,30K-40K,2,GBP
2322,PAY002322,96,20241201,39000,3250.0,0.0,G4,30K-40K,2,GBP
2323,PAY002323,96,20250101,39000,3250.0,0.0,G4,30K-40K,2,GBP
2324,PAY002324,96,20250201,39000,3250.0,0.0,G4,30K-40K,2,GBP
2325,PAY002325,96,20250301,39000,3250.0,0.0,G4,30K-40K,2,GBP
2326,PAY002326,96,20250401,39000,3250.0,0.0,G4,30K-40K,2,GBP
2327,PAY002327,96,20250501,39000,3250.0,0.0,G4,30K-40K,2,GBP
2328,PAY002328,96,20250601,39000,3250.0,0.0,G4,30K-40K,2,GBP
2329,PAY002329,96,20250701,39000,3250.0,0.0,G4,30K-40K,2,GBP
2330,PAY002330,96,20250801,39000,3250.0,0.0,G4,30K-40K,2,GBP
2331,PAY002331,96,20250901,39000,3250.0,0.0,G4,30K-40K,2,GBP
2332,PAY002332,96,20251001,39000,3250.0,0.0,G4,30K-40K,2,GBP
2333,PAY002333,96,20251101,39000,3250.0,0.0,G4,30K-40K,2,GBP
2334,PAY002334,96,20251201,39000,3250.0,0.0,G4,30K-40K,2,GBP
2335,PAY002335,96,20260101,39000,3250.0,0.0,G4,30K-40K,2,GBP
2336,PAY002336,96,20260201,39000,3250.0,0.0,G4,30K-40K,2,GBP
2337,PAY002337,96,20260301,39000,3250.0,0.0,G4,30K-40K,2,GBP
2338,PAY002338,96,20260401,39000,3250.0,0.0,G4,30K-40K,2,GBP
2339,PAY002339,96,20260501,39000,3250.0,0.0,G4,30K-40K,2,GBP
2340,PAY002340,96,20260601,39000,3250.0,0.0,G4,30K-40K,2,GBP
2341,PAY002341,97,20250601,43500,3625.0,0.0,G4,40K-50K,3,GBP
2342,PAY002342,97,20250701,43500,3625.0,0.0,G4,40K-50K,3,GBP
2343,PAY002343,97,20250801,43500,3625.0,0.0,G4,40K-50K,3,GBP
2344,PAY002344,97,20250901,43500,3625.0,0.0,G4,40K-50K,3,GBP
2345,PAY002345,97,20251001,43500,3625.0,0.0,G4,40K-50K,3,GBP
2346,PAY002346,97,20251101,43500,3625.0,0.0,G4,40K-50K,3,GBP
2347,PAY002347,97,20251201,43500,3625.0,0.0,G4,40K-50K,3,GBP
2348,PAY002348,97,20260101,43500,3625.0,0.0,G4,40K-50K,3,GBP
2349,PAY002349,97,20260201,43500,3625.0,0.0,G4,40K-50K,3,GBP
2350,PAY002350,97,20260301,43500,3625.0,0.0,G4,40K-50K,3,GBP
2351,PAY002351,97,20260401,43500,3625.0,0.0,G4,40K-50K,3,GBP
2352,PAY002352,97,20260501,43500,3625.0,1378.5,G4,40K-50K,3,GBP
2353,PAY002353,97,20260601,43500,3625.0,0.0,G4,40K-50K,3,GBP
2354,PAY002354,98,20260301,28500,2375.0,0.0,G3,Under 30K,1,GBP
2355,PAY002355,98,20260401,28500,2375.0,0.0,G3,Under 30K,1,GBP
2356,PAY002356,98,20260501,28500,2375.0,0.0,G3,Under 30K,1,GBP
2357,PAY002357,98,20260601,28500,2375.0,0.0,G3,Under 30K,1,GBP
2358,PAY002358,99,20240201,34000,2833.33,0.0,G3,30K-40K,2,GBP
2359,PAY002359,99,20240301,34000,2833.33,0.0,G3,30K-40K,2,GBP
2360,PAY002360,99,20240401,34000,2833.33,0.0,G3,30K-40K,2,GBP
2361,PAY002361,99,20240501,34000,2833.33,0.0,G3,30K-40K,2,GBP
2362,PAY002362,99,20240601,34000,2833.33,0.0,G3,30K-40K,2,GBP
2363,PAY002363,99,20240701,34000,2833.33,0.0,G3,30K-40K,2,GBP
2364,PAY002364,99,20240801,34000,2833.33,0.0,G3,30K-40K,2,GBP
2365,PAY002365,99,20240901,34000,2833.33,0.0,G3,30K-40K,2,GBP
2366,PAY002366,99,20241001,34000,2833.33,0.0,G3,30K-40K,2,GBP
2367,PAY002367,99,20241101,34000,2833.33,0.0,G3,30K-40K,2,GBP
2368,PAY002368,99,20241201,34000,2833.33,3074.67,G3,30K-40K,2,GBP
2369,PAY002369,99,20250101,34000,2833.33,1522.89,G3,30K-40K,2,GBP
2370,PAY002370,99,20250201,34000,2833.33,0.0,G3,30K-40K,2,GBP
2371,PAY002371,99,20250301,34000,2833.33,0.0,G3,30K-40K,2,GBP
2372,PAY002372,99,20250401,34000,2833.33,0.0,G3,30K-40K,2,GBP
2373,PAY002373,99,20250501,34000,2833.33,0.0,G3,30K-40K,2,GBP
2374,PAY002374,99,20250601,34000,2833.33,0.0,G3,30K-40K,2,GBP
2375,PAY002375,99,20250701,34000,2833.33,0.0,G3,30K-40K,2,GBP
2376,PAY002376,99,20250801,34000,2833.33,0.0,G3,30K-40K,2,GBP
2377,PAY002377,99,20250901,34000,2833.33,0.0,G3,30K-40K,2,GBP
2378,PAY002378,99,20251001,34000,2833.33,0.0,G3,30K-40K,2,GBP
2379,PAY002379,99,20251101,34000,2833.33,0.0,G3,30K-40K,2,GBP
2380,PAY002380,99,20251201,34000,2833.33,0.0,G3,30K-40K,2,GBP
2381,PAY002381,99,20260101,34000,2833.33,0.0,G3,30K-40K,2,GBP
2382,PAY002382,99,20260201,34000,2833.33,0.0,G3,30K-40K,2,GBP
2383,PAY002383,99,20260301,34000,2833.33,0.0,G3,30K-40K,2,GBP
2384,PAY002384,99,20260401,34000,2833.33,0.0,G3,30K-40K,2,GBP
2385,PAY002385,99,20260501,34000,2833.33,0.0,G3,30K-40K,2,GBP
2386,PAY002386,99,20260601,34000,2833.33,0.0,G3,30K-40K,2,GBP
2387,PAY002387,100,20240101,40000,3333.33,0.0,G4,40K-50K,3,GBP
2388,PAY002388,100,20240201,40000,3333.33,0.0,G4,40K-50K,3,GBP
2389,PAY002389,100,20240301,40000,3333.33,0.0,G4,40K-50K,3,GBP
2390,PAY002390,100,20240401,40000,3333.33,0.0,G4,40K-50K,3,GBP
2391,PAY002391,100,20240501,40000,3333.33,0.0,G4,40K-50K,3,GBP
2392,PAY002392,100,20240601,40000,3333.33,0.0,G4,40K-50K,3,GBP
2393,PAY002393,100,20240701,40000,3333.33,0.0,G4,40K-50K,3,GBP
2394,PAY002394,100,20240801,40000,3333.33,0.0,G4,40K-50K,3,GBP
2395,PAY002395,100,20240901,40000,3333.33,0.0,G4,40K-50K,3,GBP
2396,PAY002396,100,20241001,40000,3333.33,0.0,G4,40K-50K,3,GBP
2397,PAY002397,100,20241101,40000,3333.33,0.0,G4,40K-50K,3,GBP
2398,PAY002398,100,20241201,40000,3333.33,0.0,G4,40K-50K,3,GBP
2399,PAY002399,100,20250101,40000,3333.33,1723.96,G4,40K-50K,3,GBP
2400,PAY002400,100,20250201,40000,3333.33,3136.51,G4,40K-50K,3,GBP
2401,PAY002401,100,20250301,40000,3333.33,0.0,G4,40K-50K,3,GBP
2402,PAY002402,100,20250401,40000,3333.33,0.0,G4,40K-50K,3,GBP
2403,PAY002403,100,20250501,40000,3333.33,0.0,G4,40K-50K,3,GBP
2404,PAY002404,100,20250601,40000,3333.33,0.0,G4,40K-50K,3,GBP
2405,PAY002405,100,20250701,40000,3333.33,0.0,G4,40K-50K,3,GBP
2406,PAY002406,100,20250801,40000,3333.33,0.0,G4,40K-50K,3,GBP
2407,PAY002407,100,20250901,40000,3333.33,0.0,G4,40K-50K,3,GBP
2408,PAY002408,100,20251001,40000,3333.33,0.0,G4,40K-50K,3,GBP
2409,PAY002409,100,20251101,40000,3333.33,0.0,G4,40K-50K,3,GBP
2410,PAY002410,100,20251201,40000,3333.33,0.0,G4,40K-50K,3,GBP
2411,PAY002411,100,20260101,40000,3333.33,0.0,G4,40K-50K,3,GBP
2412,PAY002412,100,20260201,40000,3333.33,0.0,G4,40K-50K,3,GBP
2413,PAY002413,100,20260301,40000,3333.33,0.0,G4,40K-50K,3,GBP
2414,PAY002414,100,20260401,40000,3333.33,0.0,G4,40K-50K,3,GBP
2415,PAY002415,100,20260501,40000,3333.33,0.0,G4,40K-50K,3,GBP
2416,PAY002416,100,20260601,40000,3333.33,0.0,G4,40K-50K,3,GBP
2417,PAY002417,101,20240101,35000,2916.67,0.0,G3,30K-40K,2,GBP
2418,PAY002418,101,20240201,35000,2916.67,0.0,G3,30K-40K,2,GBP
2419,PAY002419,101,20240301,35000,2916.67,0.0,G3,30K-40K,2,GBP
2420,PAY002420,101,20240401,35000,2916.67,0.0,G3,30K-40K,2,GBP
2421,PAY002421,101,20240501,35000,2916.67,0.0,G3,30K-40K,2,GBP
2422,PAY002422,101,20240601,35000,2916.67,0.0,G3,30K-40K,2,GBP
2423,PAY002423,101,20240701,35000,2916.67,0.0,G3,30K-40K,2,GBP
2424,PAY002424,101,20240801,35000,2916.67,0.0,G3,30K-40K,2,GBP
2425,PAY002425,101,20240901,35000,2916.67,0.0,G3,30K-40K,2,GBP
2426,PAY002426,101,20241001,35000,2916.67,0.0,G3,30K-40K,2,GBP
2427,PAY002427,101,20241101,35000,2916.67,0.0,G3,30K-40K,2,GBP
2428,PAY002428,101,20241201,35000,2916.67,0.0,G3,30K-40K,2,GBP
2429,PAY002429,101,20250101,35000,2916.67,0.0,G3,30K-40K,2,GBP
2430,PAY002430,101,20250201,35000,2916.67,0.0,G3,30K-40K,2,GBP
2431,PAY002431,101,20250301,35000,2916.67,0.0,G3,30K-40K,2,GBP
2432,PAY002432,101,20250401,35000,2916.67,1640.06,G3,30K-40K,2,GBP
2433,PAY002433,101,20250501,35000,2916.67,0.0,G3,30K-40K,2,GBP
2434,PAY002434,101,20250601,35000,2916.67,0.0,G3,30K-40K,2,GBP
2435,PAY002435,101,20250701,35000,2916.67,0.0,G3,30K-40K,2,GBP
2436,PAY002436,101,20250801,35000,2916.67,0.0,G3,30K-40K,2,GBP
2437,PAY002437,101,20250901,35000,2916.67,0.0,G3,30K-40K,2,GBP
2438,PAY002438,101,20251001,35000,2916.67,0.0,G3,30K-40K,2,GBP
2439,PAY002439,101,20251101,35000,2916.67,0.0,G3,30K-40K,2,GBP
2440,PAY002440,101,20251201,35000,2916.67,0.0,G3,30K-40K,2,GBP
2441,PAY002441,101,20260101,35000,2916.67,0.0,G3,30K-40K,2,GBP
2442,PAY002442,101,20260201,35000,2916.67,1973.58,G3,30K-40K,2,GBP
2443,PAY002443,101,20260301,35000,2916.67,3252.69,G3,30K-40K,2,GBP
2444,PAY002444,101,20260401,35000,2916.67,0.0,G3,30K-40K,2,GBP
2445,PAY002445,101,20260501,35000,2916.67,0.0,G3,30K-40K,2,GBP
2446,PAY002446,101,20260601,35000,2916.67,0.0,G3,30K-40K,2,GBP
2447,PAY002447,102,20240101,31000,2583.33,0.0,G3,30K-40K,2,GBP
2448,PAY002448,102,20240201,31000,2583.33,0.0,G3,30K-40K,2,GBP
2449,PAY002449,102,20240301,31000,2583.33,0.0,G3,30K-40K,2,GBP
2450,PAY002450,102,20240401,31000,2583.33,0.0,G3,30K-40K,2,GBP
2451,PAY002451,102,20240501,31000,2583.33,0.0,G3,30K-40K,2,GBP
2452,PAY002452,102,20240601,31000,2583.33,0.0,G3,30K-40K,2,GBP
2453,PAY002453,102,20240701,31000,2583.33,0.0,G3,30K-40K,2,GBP
2454,PAY002454,102,20240801,31000,2583.33,0.0,G3,30K-40K,2,GBP
2455,PAY002455,102,20240901,31000,2583.33,0.0,G3,30K-40K,2,GBP
2456,PAY002456,102,20241001,31000,2583.33,0.0,G3,30K-40K,2,GBP
2457,PAY002457,102,20241101,31000,2583.33,2834.3,G3,30K-40K,2,GBP
2458,PAY002458,102,20241201,31000,2583.33,0.0,G3,30K-40K,2,GBP
2459,PAY002459,102,20250101,31000,2583.33,0.0,G3,30K-40K,2,GBP
2460,PAY002460,102,20250201,31000,2583.33,0.0,G3,30K-40K,2,GBP
2461,PAY002461,102,20250301,31000,2583.33,1061.76,G3,30K-40K,2,GBP
2462,PAY002462,102,20250401,31000,2583.33,0.0,G3,30K-40K,2,GBP
2463,PAY002463,102,20250501,31000,2583.33,0.0,G3,30K-40K,2,GBP
2464,PAY002464,102,20250601,31000,2583.33,0.0,G3,30K-40K,2,GBP
2465,PAY002465,102,20250701,31000,2583.33,0.0,G3,30K-40K,2,GBP
2466,PAY002466,102,20250801,31000,2583.33,1711.46,G3,30K-40K,2,GBP
2467,PAY002467,102,20250901,31000,2583.33,0.0,G3,30K-40K,2,GBP
2468,PAY002468,102,20251001,31000,2583.33,0.0,G3,30K-40K,2,GBP
2469,PAY002469,102,20251101,31000,2583.33,0.0,G3,30K-40K,2,GBP
2470,PAY002470,102,20251201,31000,2583.33,0.0,G3,30K-40K,2,GBP
2471,PAY002471,102,20260101,31000,2583.33,0.0,G3,30K-40K,2,GBP
2472,PAY002472,102,20260201,31000,2583.33,0.0,G3,30K-40K,2,GBP
2473,PAY002473,102,20260301,31000,2583.33,3437.91,G3,30K-40K,2,GBP
2474,PAY002474,102,20260401,31000,2583.33,0.0,G3,30K-40K,2,GBP
2475,PAY002475,102,20260501,31000,2583.33,0.0,G3,30K-40K,2,GBP
2476,PAY002476,102,20260601,31000,2583.33,0.0,G3,30K-40K,2,GBP
2477,PAY002477,103,20241201,44000,3666.67,0.0,G4,40K-50K,3,GBP
2478,PAY002478,103,20250101,44000,3666.67,0.0,G4,40K-50K,3,GBP
2479,PAY002479,103,20250201,44000,3666.67,0.0,G4,40K-50K,3,GBP
2480,PAY002480,103,20250301,44000,3666.67,0.0,G4,40K-50K,3,GBP
2481,PAY002481,103,20250401,44000,3666.67,0.0,G4,40K-50K,3,GBP
2482,PAY002482,103,20250501,44000,3666.67,0.0,G4,40K-50K,3,GBP
2483,PAY002483,103,20250601,44000,3666.67,0.0,G4,40K-50K,3,GBP
2484,PAY002484,103,20250701,44000,3666.67,0.0,G4,40K-50K,3,GBP
2485,PAY002485,103,20250801,44000,3666.67,0.0,G4,40K-50K,3,GBP
2486,PAY002486,103,20250901,44000,3666.67,0.0,G4,40K-50K,3,GBP
2487,PAY002487,103,20251001,44000,3666.67,0.0,G4,40K-50K,3,GBP
2488,PAY002488,103,20251101,44000,3666.67,0.0,G4,40K-50K,3,GBP
2489,PAY002489,103,20251201,44000,3666.67,0.0,G4,40K-50K,3,GBP
2490,PAY002490,103,20260101,44000,3666.67,0.0,G4,40K-50K,3,GBP
2491,PAY002491,103,20260201,44000,3666.67,0.0,G4,40K-50K,3,GBP
2492,PAY002492,103,20260301,44000,3666.67,0.0,G4,40K-50K,3,GBP
2493,PAY002493,103,20260401,44000,3666.67,0.0,G4,40K-50K,3,GBP
2494,PAY002494,103,20260501,44000,3666.67,0.0,G4,40K-50K,3,GBP
2495,PAY002495,103,20260601,44000,3666.67,0.0,G4,40K-50K,3,GBP
2496,PAY002496,104,20240101,38500,3208.33,3153.22,G4,30K-40K,2,GBP
2497,PAY002497,104,20240201,38500,3208.33,0.0,G4,30K-40K,2,GBP
2498,PAY002498,104,20240301,38500,3208.33,2077.81,G4,30K-40K,2,GBP
2499,PAY002499,104,20240401,38500,3208.33,0.0,G4,30K-40K,2,GBP
2500,PAY002500,104,20240501,38500,3208.33,0.0,G4,30K-40K,2,GBP
2501,PAY002501,104,20240601,38500,3208.33,0.0,G4,30K-40K,2,GBP
2502,PAY002502,104,20240701,38500,3208.33,0.0,G4,30K-40K,2,GBP
2503,PAY002503,104,20240801,38500,3208.33,0.0,G4,30K-40K,2,GBP
2504,PAY002504,104,20240901,38500,3208.33,0.0,G4,30K-40K,2,GBP
2505,PAY002505,104,20241001,38500,3208.33,0.0,G4,30K-40K,2,GBP
2506,PAY002506,104,20241101,38500,3208.33,2913.13,G4,30K-40K,2,GBP
2507,PAY002507,104,20241201,38500,3208.33,0.0,G4,30K-40K,2,GBP
2508,PAY002508,104,20250101,38500,3208.33,0.0,G4,30K-40K,2,GBP
2509,PAY002509,104,20250201,38500,3208.33,1315.67,G4,30K-40K,2,GBP
2510,PAY002510,104,20250301,38500,3208.33,0.0,G4,30K-40K,2,GBP
2511,PAY002511,104,20250401,38500,3208.33,0.0,G4,30K-40K,2,GBP
2512,PAY002512,104,20250501,38500,3208.33,0.0,G4,30K-40K,2,GBP
2513,PAY002513,104,20250601,38500,3208.33,0.0,G4,30K-40K,2,GBP
2514,PAY002514,104,20250701,38500,3208.33,0.0,G4,30K-40K,2,GBP
2515,PAY002515,104,20250801,38500,3208.33,0.0,G4,30K-40K,2,GBP
2516,PAY002516,104,20250901,38500,3208.33,0.0,G4,30K-40K,2,GBP
2517,PAY002517,104,20251001,38500,3208.33,0.0,G4,30K-40K,2,GBP
2518,PAY002518,104,20251101,38500,3208.33,0.0,G4,30K-40K,2,GBP
2519,PAY002519,104,20251201,38500,3208.33,0.0,G4,30K-40K,2,GBP
2520,PAY002520,104,20260101,38500,3208.33,0.0,G4,30K-40K,2,GBP
2521,PAY002521,104,20260201,38500,3208.33,0.0,G4,30K-40K,2,GBP
2522,PAY002522,104,20260301,38500,3208.33,0.0,G4,30K-40K,2,GBP
2523,PAY002523,104,20260401,38500,3208.33,0.0,G4,30K-40K,2,GBP
2524,PAY002524,104,20260501,38500,3208.33,0.0,G4,30K-40K,2,GBP
2525,PAY002525,104,20260601,38500,3208.33,0.0,G4,30K-40K,2,GBP
2526,PAY002526,105,20250401,64500,5375.0,0.0,G5,50K-65K,4,GBP
2527,PAY002527,105,20250501,64500,5375.0,0.0,G5,50K-65K,4,GBP
2528,PAY002528,105,20250601,64500,5375.0,0.0,G5,50K-65K,4,GBP
2529,PAY002529,105,20250701,64500,5375.0,0.0,G5,50K-65K,4,GBP
2530,PAY002530,105,20250801,64500,5375.0,0.0,G5,50K-65K,4,GBP
2531,PAY002531,105,20250901,64500,5375.0,0.0,G5,50K-65K,4,GBP
2532,PAY002532,105,20251001,64500,5375.0,0.0,G5,50K-65K,4,GBP
2533,PAY002533,105,20251101,64500,5375.0,0.0,G5,50K-65K,4,GBP
2534,PAY002534,105,20251201,64500,5375.0,0.0,G5,50K-65K,4,GBP
2535,PAY002535,105,20260101,64500,5375.0,0.0,G5,50K-65K,4,GBP
2536,PAY002536,105,20260201,64500,5375.0,1878.34,G5,50K-65K,4,GBP
2537,PAY002537,105,20260301,64500,5375.0,0.0,G5,50K-65K,4,GBP
2538,PAY002538,105,20260401,64500,5375.0,0.0,G5,50K-65K,4,GBP
2539,PAY002539,105,20260501,64500,5375.0,0.0,G5,50K-65K,4,GBP
2540,PAY002540,105,20260601,64500,5375.0,0.0,G5,50K-65K,4,GBP
2541,PAY002541,106,20240101,42000,3500.0,0.0,G4,40K-50K,3,GBP
2542,PAY002542,106,20240201,42000,3500.0,0.0,G4,40K-50K,3,GBP
2543,PAY002543,106,20240301,42000,3500.0,0.0,G4,40K-50K,3,GBP
2544,PAY002544,106,20240401,42000,3500.0,0.0,G4,40K-50K,3,GBP
2545,PAY002545,106,20240501,42000,3500.0,0.0,G4,40K-50K,3,GBP
2546,PAY002546,106,20240601,42000,3500.0,0.0,G4,40K-50K,3,GBP
2547,PAY002547,106,20240701,42000,3500.0,0.0,G4,40K-50K,3,GBP
2548,PAY002548,106,20240801,42000,3500.0,0.0,G4,40K-50K,3,GBP
2549,PAY002549,106,20240901,42000,3500.0,0.0,G4,40K-50K,3,GBP
2550,PAY002550,106,20241001,42000,3500.0,0.0,G4,40K-50K,3,GBP
2551,PAY002551,106,20241101,42000,3500.0,3215.65,G4,40K-50K,3,GBP
2552,PAY002552,106,20241201,42000,3500.0,0.0,G4,40K-50K,3,GBP
2553,PAY002553,106,20250101,42000,3500.0,0.0,G4,40K-50K,3,GBP
2554,PAY002554,106,20250201,42000,3500.0,0.0,G4,40K-50K,3,GBP
2555,PAY002555,106,20250301,42000,3500.0,0.0,G4,40K-50K,3,GBP
2556,PAY002556,106,20250401,42000,3500.0,0.0,G4,40K-50K,3,GBP
2557,PAY002557,106,20250501,42000,3500.0,0.0,G4,40K-50K,3,GBP
