leave_key,leave_id,employee_key,leave_start_date_key,leave_end_date_key,leave_type,leave_days,leave_status,leave_year
2193,LEV002196,442,20260112,20260118,Annual,7,Approved,2026
2194,LEV002194,442,20260131,20260203,Other,4,Approved,2026
2195,LEV002193,442,20260219,20260219,Sick,1,Approved,2026
2196,LEV002195,442,20260311,20260430,Paternity,51,Approved,2026
2197,LEV002197,443,20240721,20240725,Sick,5,Approved,2024
2198,LEV002198,443,20240820,20240823,Annual,4,Rejected,2024
2199,LEV002199,444,20241123,20241126,Sick,4,Approved,2024
2200,LEV002200,444,20250801,20250808,Annual,8,Approved,2025
2201,LEV002202,444,20250827,20250830,Unpaid,4,Approved,2025
2202,LEV002201,444,20251116,20251124,Annual,9,Approved,2025
2203,LEV002203,444,20260502,20260506,Annual,5,Approved,2026
2204,LEV002205,445,20260622,20260623,Sick,2,Approved,2026
2205,LEV002204,445,20260629,20260629,Sick,1,Approved,2026
2206,LEV002206,446,20250412,20250412,Sick,1,Approved,2025
2207,LEV002207,446,20251022,20251024,Annual,3,Approved,2025
2208,LEV002208,447,20240407,20240414,Annual,8,Approved,2024
2209,LEV002210,447,20250528,20250604,Annual,8,Approved,2025
2210,LEV002209,447,20250730,20250801,Sick,3,Approved,2025
2211,LEV002213,447,20260428,20260507,Annual,10,Approved,2026
2212,LEV002211,447,20260617,20260618,Sick,2,Approved,2026
2213,LEV002212,447,20260622,20260629,Annual,8,Approved,2026
2214,LEV002214,448,20260320,20260322,Annual,3,Approved,2026
2215,LEV002215,449,20250926,20250929,Sick,4,Approved,2025
2216,LEV002217,449,20251120,20251120,Other,1,Approved,2025
2217,LEV002216,449,20251221,20251230,Annual,10,Approved,2025
2218,LEV002218,450,20240729,20240804,Annual,7,Approved,2024
2219,LEV002220,450,20250124,20250130,Annual,7,Approved,2025
2220,LEV002219,450,20251202,20251205,Annual,4,Approved,2025
2221,LEV002221,450,20260110,20260110,Sick,1,Approved,2026
2222,LEV002222,450,20260114,20260116,Annual,3,Approved,2026
2223,LEV002223,450,20260201,20260203,Sick,3,Pending,2026
2224,LEV002224,450,20260517,20260521,Sick,5,Approved,2026
2225,LEV002225,451,20240322,20240323,Annual,2,Pending,2024
2226,LEV002226,451,20241005,20241006,Sick,2,Approved,2024
2227,LEV002227,451,20250706,20250708,Annual,3,Approved,2025
2228,LEV002228,451,20251007,20251007,Annual,1,Approved,2025
2229,LEV002229,451,20251201,20251210,Annual,10,Approved,2025
2230,LEV002230,452,20240306,20240417,Paternity,43,Approved,2024
2231,LEV002231,452,20241130,20241205,Annual,6,Approved,2024
2232,LEV002232,452,20250108,20250117,Annual,10,Approved,2025
2233,LEV002233,452,20250123,20250123,Unpaid,1,Approved,2025
2234,LEV002234,452,20260329,20260413,Paternity,16,Approved,2026
2235,LEV002235,453,20240505,20240506,Annual,2,Approved,2024
2236,LEV002236,453,20240517,20240519,Annual,3,Approved,2024
2237,LEV002237,453,20250315,20250324,Annual,10,Approved,2025
2238,LEV002238,453,20260102,20260102,Sick,1,Approved,2026
2239,LEV002239,454,20241221,20241226,Annual,6,Approved,2024
2240,LEV002241,454,20260113,20260120,Annual,8,Approved,2026
2241,LEV002242,454,20260308,20260314,Annual,7,Approved,2026
2242,LEV002240,454,20260524,20260525,Annual,2,Approved,2026
2243,LEV002245,455,20250208,20250217,Annual,10,Approved,2025
2244,LEV002246,455,20250327,20250329,Sick,3,Pending,2025
2245,LEV002244,455,20250829,20250829,Sick,1,Approved,2025
2246,LEV002243,455,20250921,20250929,Annual,9,Approved,2025
2247,LEV002248,455,20260328,20260402,Annual,6,Approved,2026
2248,LEV002247,455,20260526,20260528,Sick,3,Approved,2026
2249,LEV002249,456,20240926,20240930,Annual,5,Approved,2024
2250,LEV002250,456,20241012,20241016,Sick,5,Rejected,2024
2251,LEV002252,456,20250226,20250228,Annual,3,Approved,2025
2252,LEV002251,456,20250330,20250403,Sick,5,Approved,2025
2253,LEV002254,456,20260125,20260125,Annual,1,Approved,2026
2254,LEV002255,456,20260501,20260508,Annual,8,Approved,2026
2255,LEV002253,456,20260524,20260602,Annual,10,Rejected,2026
2256,LEV002257,457,20250402,20250406,Annual,5,Approved,2025
2257,LEV002256,457,20250429,20250430,Unpaid,2,Approved,2025
2258,LEV002258,457,20250614,20250807,Paternity,55,Approved,2025
2259,LEV002259,458,20241230,20241231,Sick,2,Approved,2024
2260,LEV002260,458,20250306,20250307,Annual,2,Approved,2025
2261,LEV002262,458,20250503,20250510,Annual,8,Approved,2025
2262,LEV002261,458,20250827,20250831,Annual,5,Approved,2025
2263,LEV002263,458,20260218,20260224,Annual,7,Approved,2026
2264,LEV002266,459,20240920,20240920,Unpaid,1,Approved,2024
2265,LEV002264,459,20241024,20241025,Annual,2,Approved,2024
2266,LEV002265,459,20241231,20241231,Other,1,Approved,2024
2267,LEV002267,459,20260128,20260203,Annual,7,Approved,2026
2268,LEV002269,460,20251122,20251122,Annual,1,Approved,2025
2269,LEV002268,460,20251226,20251231,Annual,6,Approved,2025
2270,LEV002271,460,20260202,20260205,Annual,4,Approved,2026
2271,LEV002270,460,20260602,20260602,Annual,1,Approved,2026
2272,LEV002272,461,20240722,20240724,Sick,3,Approved,2024
2273,LEV002274,461,20260504,20260505,Annual,2,Approved,2026
2274,LEV002273,461,20260604,20260607,Annual,4,Approved,2026
2275,LEV002276,462,20240220,20240226,Annual,7,Approved,2024
2276,LEV002275,462,20240524,20240525,Unpaid,2,Approved,2024
2277,LEV002277,462,20250216,20250306,Paternity,19,Pending,2025
2278,LEV002279,463,20240315,20240320,Annual,6,Approved,2024
2279,LEV002278,463,20240521,20240523,Sick,3,Approved,2024
2280,LEV002282,463,20250417,20250425,Annual,9,Approved,2025
2281,LEV002283,463,20250523,20250527,Sick,5,Approved,2025
2282,LEV002281,463,20250623,20250627,Sick,5,Pending,2025
2283,LEV002280,463,20251029,20251031,Other,3,Rejected,2025
2284,LEV002284,463,20251221,20251222,Sick,2,Approved,2025
2285,LEV002285,463,20260111,20260112,Sick,2,Approved,2026
2286,LEV002286,464,20240108,20240117,Annual,10,Approved,2024
2287,LEV002287,464,20240522,20240525,Sick,4,Approved,2024
2288,LEV002289,464,20240731,20240804,Annual,5,Approved,2024
2289,LEV002288,464,20241019,20241026,Annual,8,Approved,2024
2290,LEV002292,464,20250331,20250331,Annual,1,Approved,2025
2291,LEV002291,464,20250613,20250613,Sick,1,Approved,2025
2292,LEV002290,464,20250717,20250726,Annual,10,Pending,2025
2293,LEV002293,464,20260410,20260416,Annual,7,Approved,2026
2294,LEV002294,466,20240718,20240922,Maternity,67,Pending,2024
2295,LEV002295,466,20250716,20250717,Annual,2,Approved,2025
2296,LEV002296,466,20250802,20250806,Sick,5,Pending,2025
2297,LEV002297,466,20260304,20260306,Annual,3,Approved,2026
2298,LEV002298,467,20240106,20240109,Sick,4,Approved,2024
2299,LEV002300,467,20240417,20240423,Annual,7,Approved,2024
2300,LEV002299,467,20241111,20241113,Annual,3,Approved,2024
2301,LEV002301,467,20250523,20250524,Sick,2,Approved,2025
2302,LEV002303,467,20250527,20250602,Annual,7,Approved,2025
2303,LEV002302,467,20251128,20251202,Sick,5,Approved,2025
2304,LEV002304,467,20260316,20260320,Unpaid,5,Approved,2026
2305,LEV002305,468,20240219,20240227,Annual,9,Approved,2024
2306,LEV002306,468,20241024,20241031,Annual,8,Approved,2024
2307,LEV002307,468,20241204,20241206,Unpaid,3,Approved,2024
2308,LEV002308,468,20251028,20251029,Annual,2,Approved,2025
2309,LEV002312,468,20260107,20260112,Annual,6,Approved,2026
2310,LEV002311,468,20260404,20260412,Annual,9,Rejected,2026
2311,LEV002310,468,20260419,20260420,Sick,2,Approved,2026
2312,LEV002309,468,20260520,20260528,Annual,9,Approved,2026
2313,LEV002314,469,20250522,20250526,Annual,5,Approved,2025
2314,LEV002313,469,20250812,20250812,Annual,1,Approved,2025
2315,LEV002317,470,20240910,20240917,Annual,8,Approved,2024
2316,LEV002316,470,20241213,20241215,Annual,3,Approved,2024
2317,LEV002315,470,20241219,20241219,Sick,1,Approved,2024
2318,LEV002318,470,20250120,20250129,Annual,10,Approved,2025
2319,LEV002319,470,20250305,20250306,Annual,2,Approved,2025
2320,LEV002320,470,20250410,20250411,Unpaid,2,Approved,2025
2321,LEV002321,470,20250619,20250621,Sick,3,Approved,2025
2322,LEV002322,470,20251108,20251114,Unpaid,7,Approved,2025
2323,LEV002323,470,20260309,20260315,Unpaid,7,Approved,2026
2324,LEV002325,471,20240319,20240322,Annual,4,Approved,2024
2325,LEV002326,471,20240528,20240529,Sick,2,Approved,2024
2326,LEV002324,471,20241018,20241021,Sick,4,Approved,2024
2327,LEV002327,471,20250316,20250317,Sick,2,Approved,2025
2328,LEV002328,471,20250415,20250422,Annual,8,Approved,2025
2329,LEV002329,471,20260205,20260207,Annual,3,Approved,2026
2330,LEV002332,472,20260430,20260506,Annual,7,Approved,2026
2331,LEV002330,472,20260621,20260625,Sick,5,Approved,2026
2332,LEV002331,472,20260623,20260624,Annual,2,Approved,2026
2333,LEV002333,473,20240913,20240918,Annual,6,Approved,2024
2334,LEV002336,473,20250202,20250203,Annual,2,Approved,2025
2335,LEV002334,473,20250818,20250825,Annual,8,Approved,2025
2336,LEV002335,473,20251001,20251004,Annual,4,Approved,2025
2337,LEV002337,473,20260402,20260402,Sick,1,Approved,2026
2338,LEV002338,473,20260516,20260524,Annual,9,Approved,2026
2339,LEV002339,474,20250518,20250520,Annual,3,Approved,2025
2340,LEV002341,474,20250603,20250605,Annual,3,Approved,2025
2341,LEV002342,474,20250625,20250705,Paternity,11,Approved,2025
2342,LEV002340,474,20250708,20250711,Sick,4,Approved,2025
2343,LEV002343,475,20240212,20240221,Annual,10,Approved,2024
2344,LEV002346,475,20260325,20260329,Annual,5,Pending,2026
2345,LEV002347,475,20260521,20260530,Annual,10,Rejected,2026
2346,LEV002344,475,20260604,20260612,Annual,9,Approved,2026
2347,LEV002345,475,20260618,20260623,Annual,6,Approved,2026
2348,LEV002349,476,20240305,20240309,Annual,5,Approved,2024
2349,LEV002348,476,20241107,20241110,Annual,4,Approved,2024
2350,LEV002350,476,20250326,20250326,Sick,1,Approved,2025
2351,LEV002353,476,20260127,20260128,Annual,2,Rejected,2026
2352,LEV002354,476,20260131,20260201,Annual,2,Approved,2026
2353,LEV002352,476,20260403,20260407,Sick,5,Approved,2026
2354,LEV002351,476,20260623,20260629,Annual,7,Pending,2026
2355,LEV002355,477,20240205,20240209,Annual,5,Approved,2024
2356,LEV002357,477,20240410,20240410,Annual,1,Approved,2024
2357,LEV002356,477,20240628,20240707,Annual,10,Approved,2024
2358,LEV002358,477,20250416,20250417,Unpaid,2,Approved,2025
2359,LEV002359,477,20251225,20251225,Other,1,Approved,2025
2360,LEV002362,477,20260401,20260407,Annual,7,Approved,2026
2361,LEV002361,477,20260603,20260604,Other,2,Approved,2026
2362,LEV002360,477,20260615,20260621,Annual,7,Approved,2026
2363,LEV002363,478,20240125,20240131,Annual,7,Approved,2024
2364,LEV002364,478,20240305,20240311,Annual,7,Approved,2024
2365,LEV002366,478,20240424,20240503,Annual,10,Approved,2024
2366,LEV002365,478,20240923,20240929,Annual,7,Pending,2024
2367,LEV002368,478,20250606,20250614,Annual,9,Approved,2025
2368,LEV002367,478,20250618,20250619,Unpaid,2,Approved,2025
2369,LEV002369,478,20260301,20260303,Sick,3,Approved,2026
2370,LEV002370,479,20240425,20240428,Unpaid,4,Approved,2024
2371,LEV002371,479,20250430,20250501,Sick,2,Pending,2025
2372,LEV002373,479,20260307,20260313,Annual,7,Approved,2026
2373,LEV002372,479,20260409,20260415,Annual,7,Pending,2026
2374,LEV002375,480,20240125,20240126,Sick,2,Approved,2024
2375,LEV002374,480,20240427,20240506,Annual,10,Approved,2024
2376,LEV002376,480,20251218,20251220,Annual,3,Approved,2025
2377,LEV002378,480,20260525,20260525,Sick,1,Approved,2026
2378,LEV002377,480,20260609,20260616,Annual,8,Pending,2026
2379,LEV002379,481,20241223,20241231,Annual,9,Approved,2024
2380,LEV002381,481,20250314,20250315,Annual,2,Approved,2025
2381,LEV002380,481,20250410,20250412,Annual,3,Rejected,2025
2382,LEV002383,481,20260405,20260405,Annual,1,Approved,2026
2383,LEV002382,481,20260617,20260619,Annual,3,Approved,2026
2384,LEV002386,482,20250420,20250616,Maternity,58,Approved,2025
2385,LEV002385,482,20250609,20250612,Annual,4,Approved,2025
2386,LEV002387,482,20251002,20251002,Annual,1,Rejected,2025
2387,LEV002384,482,20251210,20251215,Annual,6,Pending,2025
2388,LEV002388,483,20240122,20240123,Annual,2,Approved,2024
2389,LEV002389,483,20250203,20250212,Annual,10,Approved,2025
2390,LEV002390,483,20250905,20250914,Annual,10,Approved,2025
2391,LEV002391,483,20251010,20251016,Unpaid,7,Approved,2025
2392,LEV002392,484,20240522,20240526,Annual,5,Approved,2024
2393,LEV002393,484,20250224,20250305,Annual,10,Approved,2025
2394,LEV002394,484,20260502,20260505,Sick,4,Approved,2026
2395,LEV002395,485,20240728,20240728,Annual,1,Approved,2024
2396,LEV002396,485,20240924,20240924,Annual,1,Pending,2024
2397,LEV002397,485,20251107,20251107,Other,1,Approved,2025
2398,LEV002398,486,20240715,20240719,Sick,5,Approved,2024
2399,LEV002399,486,20250705,20250714,Annual,10,Approved,2025
2400,LEV002400,486,20260411,20260412,Annual,2,Approved,2026
2401,LEV002401,487,20240422,20240424,Sick,3,Rejected,2024
2402,LEV002404,487,20250119,20250123,Unpaid,5,Approved,2025
2403,LEV002402,487,20250819,20250819,Annual,1,Approved,2025
2404,LEV002403,487,20251015,20251020,Other,6,Approved,2025
2405,LEV002405,487,20260305,20260312,Annual,8,Approved,2026
2406,LEV002406,488,20240429,20240503,Annual,5,Approved,2024
2407,LEV002407,488,20240620,20240627,Annual,8,Approved,2024
2408,LEV002408,488,20241215,20241218,Unpaid,4,Pending,2024
2409,LEV002409,488,20241221,20241224,Sick,4,Approved,2024
2410,LEV002411,488,20250619,20250623,Annual,5,Approved,2025
2411,LEV002410,488,20251104,20251111,Annual,8,Approved,2025
2412,LEV002412,488,20260518,20260518,Sick,1,Approved,2026
2413,LEV002413,489,20240617,20240621,Sick,5,Approved,2024
2414,LEV002415,489,20250710,20250712,Annual,3,Pending,2025
2415,LEV002414,489,20250714,20250718,Annual,5,Approved,2025
2416,LEV002416,489,20250806,20250808,Annual,3,Approved,2025
2417,LEV002417,489,20260116,20260125,Annual,10,Approved,2026
2418,LEV002419,489,20260219,20260227,Annual,9,Approved,2026
2419,LEV002418,489,20260308,20260313,Annual,6,Approved,2026
2420,LEV002421,490,20240513,20240521,Annual,9,Approved,2024
2421,LEV002420,490,20240813,20240817,Sick,5,Approved,2024
2422,LEV002422,490,20241001,20241010,Annual,10,Approved,2024
2423,LEV002423,490,20241007,20241015,Annual,9,Approved,2024
2424,LEV002425,490,20250124,20250125,Annual,2,Approved,2025
2425,LEV002424,490,20250528,20250530,Sick,3,Approved,2025
2426,LEV002426,490,20260207,20260209,Sick,3,Approved,2026
2427,LEV002427,490,20260522,20260525,Sick,4,Approved,2026
2428,LEV002429,492,20240301,20240304,Annual,4,Approved,2024
2429,LEV002428,492,20240401,20240401,Annual,1,Approved,2024
2430,LEV002430,492,20250612,20250615,Sick,4,Approved,2025
2431,LEV002433,492,20260530,20260601,Annual,3,Approved,2026
2432,LEV002431,492,20260617,20260624,Annual,8,Approved,2026
2433,LEV002432,492,20260618,20260622,Annual,5,Approved,2026
2434,LEV002434,493,20240919,20240924,Annual,6,Approved,2024
2435,LEV002435,493,20250321,20250325,Sick,5,Approved,2025
2436,LEV002438,494,20240509,20240515,Other,7,Approved,2024
2437,LEV002436,494,20240802,20240806,Annual,5,Approved,2024
2438,LEV002437,494,20241214,20241215,Other,2,Approved,2024
2439,LEV002439,494,20250328,20250330,Unpaid,3,Approved,2025
2440,LEV002440,494,20260306,20260306,Annual,1,Approved,2026
2441,LEV002443,495,20240117,20240117,Annual,1,Approved,2024
2442,LEV002445,495,20240208,20240213,Unpaid,6,Approved,2024
2443,LEV002444,495,20240406,20240406,Unpaid,1,Approved,2024
2444,LEV002441,495,20240717,20240721,Annual,5,Approved,2024
2445,LEV002442,495,20240827,20240828,Annual,2,Approved,2024
2446,LEV002446,495,20241006,20241010,Sick,5,Approved,2024
2447,LEV002448,495,20250909,20250912,Other,4,Approved,2025
2448,LEV002449,495,20251010,20251016,Annual,7,Approved,2025
2449,LEV002447,495,20251105,20251113,Annual,9,Approved,2025
2450,LEV002450,496,20250915,20250921,Other,7,Approved,2025
2451,LEV002452,496,20251026,20251102,Annual,8,Approved,2025
2452,LEV002451,496,20251224,20251231,Annual,8,Approved,2025
2453,LEV002453,496,20260307,20260307,Sick,1,Approved,2026
2454,LEV002455,497,20240812,20240821,Annual,10,Rejected,2024
2455,LEV002454,497,20241005,20241014,Annual,10,Pending,2024
2456,LEV002457,497,20250116,20250118,Sick,3,Approved,2025
2457,LEV002456,497,20250212,20250218,Maternity,7,Approved,2025
2458,LEV002459,498,20240514,20240517,Sick,4,Approved,2024
2459,LEV002458,498,20241031,20241106,Annual,7,Approved,2024
2460,LEV002460,498,20260320,20260321,Sick,2,Approved,2026
2461,LEV002461,498,20260421,20260430,Annual,10,Approved,2026
2462,LEV002462,499,20240413,20240414,Sick,2,Pending,2024
2463,LEV002465,499,20250302,20250309,Annual,8,Approved,2025
2464,LEV002464,499,20250318,20250320,Sick,3,Approved,2025
2465,LEV002463,499,20250607,20250607,Unpaid,1,Rejected,2025
2466,LEV002468,499,20260106,20260114,Annual,9,Rejected,2026
2467,LEV002467,499,20260112,20260114,Sick,3,Approved,2026
2468,LEV002466,499,20260223,20260302,Annual,8,Approved,2026
2469,LEV002469,500,20260306,20260313,Annual,8,Approved,2026
2470,LEV002470,501,20240418,20240419,Annual,2,Approved,2024
2471,LEV002471,501,20240630,20240703,Other,4,Approved,2024
2472,LEV002472,501,20250123,20250217,Paternity,26,Approved,2025
2473,LEV002474,502,20260116,20260123,Annual,8,Rejected,2026
2474,LEV002473,502,20260507,20260508,Annual,2,Approved,2026
2475,LEV002475,503,20241104,20241107,Annual,4,Rejected,2024
2476,LEV002476,503,20251101,20251103,Annual,3,Approved,2025
2477,LEV002478,503,20260102,20260106,Unpaid,5,Approved,2026
2478,LEV002477,503,20260529,20260530,Sick,2,Approved,2026
2479,LEV002479,504,20260401,20260410,Annual,10,Approved,2026
2480,LEV002480,504,20260415,20260423,Annual,9,Approved,2026
2481,LEV002482,505,20240924,20241213,Paternity,81,Approved,2024
2482,LEV002481,505,20241003,20241031,Paternity,29,Approved,2024
2483,LEV002483,505,20250217,20250223,Annual,7,Approved,2025
2484,LEV002485,505,20250425,20250425,Sick,1,Approved,2025
2485,LEV002484,505,20250602,20250605,Annual,4,Pending,2025
2486,LEV002486,505,20260612,20260613,Sick,2,Approved,2026
2487,LEV002487,506,20260619,20260619,Annual,1,Approved,2026
2488,LEV002489,507,20260113,20260120,Annual,8,Approved,2026
2489,LEV002488,507,20260605,20260609,Sick,5,Pending,2026
2490,LEV002491,508,20260115,20260119,Annual,5,Approved,2026
2491,LEV002490,508,20260527,20260531,Annual,5,Approved,2026
2492,LEV002492,509,20240325,20240330,Other,6,Pending,2024
2493,LEV002493,509,20240813,20240815,Annual,3,Approved,2024
2494,LEV002496,509,20250303,20250306,Annual,4,Approved,2025
2495,LEV002494,509,20250609,20250611,Sick,3,Approved,2025
2496,LEV002495,509,20251014,20251016,Unpaid,3,Approved,2025
2497,LEV002497,509,20260207,20260209,Other,3,Approved,2026
2498,LEV002498,510,20240806,20240809,Sick,4,Pending,2024
2499,LEV002500,510,20250130,20250202,Sick,4,Approved,2025
2500,LEV002499,510,20250407,20250412,Annual,6,Approved,2025
2501,LEV002503,511,20250427,20250505,Annual,9,Approved,2025
2502,LEV002502,511,20250616,20250622,Annual,7,Approved,2025
2503,LEV002501,511,20250712,20250718,Annual,7,Approved,2025
2504,LEV002504,511,20260221,20260222,Annual,2,Approved,2026
2505,LEV002506,512,20240407,20240414,Annual,8,Approved,2024
2506,LEV002505,512,20240624,20240625,Annual,2,Rejected,2024
2507,LEV002508,512,20250331,20250404,Annual,5,Approved,2025
2508,LEV002510,512,20250606,20250612,Other,7,Approved,2025
2509,LEV002507,512,20250823,20250823,Sick,1,Approved,2025
2510,LEV002509,512,20250911,20250920,Annual,10,Approved,2025
2511,LEV002513,513,20240430,20240502,Annual,3,Approved,2024
2512,LEV002512,513,20240616,20240616,Sick,1,Approved,2024
2513,LEV002511,513,20240731,20240801,Sick,2,Approved,2024
2514,LEV002514,513,20250906,20250907,Sick,2,Approved,2025
2515,LEV002518,513,20260111,20260111,Sick,1,Rejected,2026
2516,LEV002515,513,20260112,20260120,Annual,9,Approved,2026
2517,LEV002517,513,20260225,20260227,Sick,3,Approved,2026
2518,LEV002516,513,20260428,20260504,Unpaid,7,Approved,2026
2519,LEV002520,514,20250416,20250421,Annual,6,Approved,2025
2520,LEV002519,514,20250806,20250807,Sick,2,Approved,2025
2521,LEV002521,514,20260131,20260203,Annual,4,Approved,2026
2522,LEV002523,515,20240610,20240614,Sick,5,Rejected,2024
2523,LEV002522,515,20240827,20240831,Sick,5,Approved,2024
2524,LEV002524,515,20250118,20250126,Annual,9,Pending,2025
2525,LEV002525,515,20260513,20260514,Annual,2,Approved,2026
2526,LEV002526,516,20240514,20240617,Maternity,35,Approved,2024
2527,LEV002527,516,20240823,20240827,Sick,5,Rejected,2024
2528,LEV002528,516,20250610,20250619,Annual,10,Approved,2025
2529,LEV002529,516,20250906,20250908,Sick,3,Approved,2025
2530,LEV002530,516,20260621,20260630,Annual,10,Approved,2026
2531,LEV002531,517,20240219,20240219,Sick,1,Approved,2024
2532,LEV002532,517,20240320,20240321,Sick,2,Approved,2024
2533,LEV002533,517,20241016,20241020,Annual,5,Approved,2024
2534,LEV002534,517,20250423,20250430,Annual,8,Approved,2025
2535,LEV002535,517,20251117,20251119,Sick,3,Rejected,2025
2536,LEV002536,517,20260314,20260319,Annual,6,Approved,2026
2537,LEV002537,518,20250412,20250416,Annual,5,Approved,2025
2538,LEV002538,518,20251117,20251121,Sick,5,Approved,2025
2539,LEV002542,519,20240221,20240301,Annual,10,Approved,2024
2540,LEV002541,519,20240528,20240601,Sick,5,Approved,2024
2541,LEV002539,519,20240729,20240803,Annual,6,Approved,2024
2542,LEV002540,519,20240731,20240805,Annual,6,Approved,2024
2543,LEV002547,519,20250211,20250212,Sick,2,Approved,2025
2544,LEV002548,519,20250222,20250225,Sick,4,Approved,2025
2545,LEV002546,519,20250905,20250909,Annual,5,Rejected,2025
2546,LEV002544,519,20250930,20251005,Annual,6,Approved,2025
2547,LEV002545,519,20251212,20251216,Annual,5,Approved,2025
2548,LEV002543,519,20251226,20251226,Annual,1,Approved,2025
2549,LEV002550,519,20260122,20260122,Sick,1,Approved,2026
2550,LEV002549,519,20260124,20260125,Sick,2,Approved,2026
2551,LEV002551,520,20240909,20240911,Annual,3,Approved,2024
2552,LEV002552,520,20250202,20250206,Annual,5,Approved,2025
2553,LEV002554,520,20260309,20260313,Sick,5,Pending,2026
2554,LEV002553,520,20260609,20260613,Annual,5,Approved,2026
2555,LEV002555,521,20240302,20240302,Sick,1,Approved,2024
2556,LEV002556,521,20240714,20240718,Annual,5,Approved,2024
2557,LEV002557,521,20250821,20250822,Other,2,Approved,2025
2558,LEV002558,521,20260129,20260130,Annual,2,Approved,2026
2559,LEV002559,522,20240524,20240602,Annual,10,Approved,2024
2560,LEV002562,522,20240605,20240607,Annual,3,Approved,2024
2561,LEV002561,522,20240607,20240608,Annual,2,Approved,2024
2562,LEV002560,522,20241016,20241017,Annual,2,Approved,2024
2563,LEV002563,522,20250215,20250217,Annual,3,Approved,2025
2564,LEV002564,522,20260114,20260117,Annual,4,Approved,2026
2565,LEV002565,522,20260310,20260312,Annual,3,Approved,2026
2566,LEV002566,523,20250804,20250809,Annual,6,Approved,2025
2567,LEV002567,523,20250820,20250904,Maternity,16,Approved,2025
2568,LEV002569,523,20260501,20260505,Unpaid,5,Approved,2026
2569,LEV002568,523,20260513,20260521,Annual,9,Approved,2026
2570,LEV002570,525,20240206,20240207,Annual,2,Approved,2024
2571,LEV002571,525,20240509,20240510,Annual,2,Approved,2024
2572,LEV002572,525,20240513,20240515,Sick,3,Approved,2024
2573,LEV002574,525,20241129,20241130,Annual,2,Pending,2024
2574,LEV002573,525,20241220,20241222,Other,3,Approved,2024
2575,LEV002575,525,20251215,20251216,Unpaid,2,Approved,2025
2576,LEV002576,525,20260110,20260110,Sick,1,Approved,2026
2577,LEV002577,526,20250311,20250313,Sick,3,Approved,2025
2578,LEV002579,526,20251007,20251014,Annual,8,Approved,2025
2579,LEV002578,526,20251026,20251102,Annual,8,Approved,2025
2580,LEV002580,526,20260331,20260401,Annual,2,Approved,2026
2581,LEV002581,527,20250607,20250610,Annual,4,Approved,2025
2582,LEV002583,527,20250616,20250616,Sick,1,Approved,2025
2583,LEV002582,527,20251117,20251122,Annual,6,Approved,2025
2584,LEV002584,528,20240207,20240214,Annual,8,Rejected,2024
2585,LEV002585,528,20250105,20250109,Unpaid,5,Approved,2025
2586,LEV002586,528,20250627,20250627,Unpaid,1,Approved,2025
2587,LEV002587,528,20250718,20250721,Sick,4,Approved,2025
2588,LEV002588,528,20260327,20260404,Annual,9,Approved,2026
2589,LEV002589,529,20241105,20241114,Annual,10,Approved,2024
2590,LEV002590,529,20260105,20260109,Sick,5,Approved,2026
2591,LEV002591,529,20260116,20260124,Annual,9,Approved,2026
2592,LEV002592,529,20260131,20260203,Other,4,Rejected,2026
2593,LEV002593,529,20260512,20260516,Sick,5,Approved,2026
2594,LEV002595,530,20240202,20240203,Unpaid,2,Approved,2024
2595,LEV002594,530,20240527,20240531,Annual,5,Approved,2024
2596,LEV002596,530,20240703,20240703,Other,1,Approved,2024
2597,LEV002597,531,20260130,20260205,Annual,7,Approved,2026
2598,LEV002598,531,20260526,20260531,Annual,6,Rejected,2026
2599,LEV002601,532,20240514,20240518,Sick,5,Approved,2024
2600,LEV002600,532,20240524,20240528,Sick,5,Pending,2024
2601,LEV002599,532,20241225,20241227,Unpaid,3,Pending,2024
2602,LEV002602,532,20250602,20250608,Annual,7,Approved,2025
2603,LEV002604,532,20260129,20260207,Annual,10,Rejected,2026
2604,LEV002603,532,20260219,20260222,Sick,4,Rejected,2026
2605,LEV002605,533,20240807,20240815,Annual,9,Pending,2024
2606,LEV002607,533,20251104,20251107,Unpaid,4,Approved,2025
2607,LEV002606,533,20251125,20251201,Annual,7,Approved,2025
2608,LEV002609,533,20260309,20260312,Annual,4,Approved,2026
2609,LEV002608,533,20260408,20260413,Annual,6,Approved,2026
2610,LEV002612,534,20250922,20250927,Annual,6,Approved,2025
2611,LEV002610,534,20251219,20251222,Annual,4,Approved,2025
2612,LEV002611,534,20251228,20251228,Annual,1,Approved,2025
2613,LEV002615,534,20260105,20260106,Sick,2,Approved,2026
2614,LEV002613,534,20260123,20260126,Other,4,Pending,2026
2615,LEV002614,534,20260319,20260507,Maternity,50,Approved,2026
2616,LEV002616,535,20241120,20241129,Annual,10,Approved,2024
2617,LEV002618,535,20250423,20250427,Annual,5,Approved,2025
2618,LEV002619,535,20250511,20250513,Sick,3,Approved,2025
2619,LEV002617,535,20251127,20251129,Annual,3,Approved,2025
2620,LEV002620,536,20250803,20250806,Annual,4,Pending,2025
2621,LEV002622,536,20251201,20251208,Annual,8,Approved,2025
2622,LEV002621,536,20251207,20251210,Unpaid,4,Rejected,2025
2623,LEV002623,537,20240131,20240203,Sick,4,Approved,2024
2624,LEV002624,538,20240920,20240924,Sick,5,Approved,2024
2625,LEV002625,538,20250109,20250112,Sick,4,Approved,2025
